id,name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal,region,bmi,sport_category,Female_M,Male_M,Female_P,Male_P
123449,Galina Napoleonovna Urbanovich (Khelle-),F,34.0,164.0,58.0,Soviet Union,AZE,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Team All-Around,Gold,Azerbaijan,21.6,Gymnastics,7,0,100.0,0.0
123449,Galina Napoleonovna Urbanovich (Khelle-),F,34.0,164.0,58.0,Soviet Union,AZE,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Team Portable Apparatus,Silver,Azerbaijan,21.6,Gymnastics,7,0,100.0,0.0
123449,Galina Napoleonovna Urbanovich (Khelle-),F,34.0,164.0,58.0,Soviet Union,AZE,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Floor Exercise,,Azerbaijan,21.6,Gymnastics,7,0,100.0,0.0
123449,Galina Napoleonovna Urbanovich (Khelle-),F,34.0,164.0,58.0,Soviet Union,AZE,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Horse Vault,,Azerbaijan,21.6,Gymnastics,7,0,100.0,0.0
123449,Galina Napoleonovna Urbanovich (Khelle-),F,34.0,164.0,58.0,Soviet Union,AZE,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Uneven Bars,,Azerbaijan,21.6,Gymnastics,7,0,100.0,0.0
123449,Galina Napoleonovna Urbanovich (Khelle-),F,34.0,164.0,58.0,Soviet Union,AZE,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Balance Beam,,Azerbaijan,21.6,Gymnastics,7,0,100.0,0.0
123453,Ihor Urbanskiy,M,23.0,182.0,80.0,Ukraine,UKR,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Mixed (Men)'S Doubles,,Ukraine,24.2,Sliding,1,8,11.11,88.89
123453,Ihor Urbanskiy,M,27.0,182.0,80.0,Ukraine-1,UKR,1998 Winter,1998,Winter,Nagano,Luge,Luge Mixed (Men)'S Doubles,,Ukraine,24.2,Sliding,2,6,25.0,75.0
123462,Marian Urdabayeva,F,28.0,165.0,48.0,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Half-Middleweight,,Kazakhstan,17.6,Combat,10,23,30.3,69.7
123491,Aleksandr Urinov,M,23.0,186.0,100.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Heavyweight I,,Uzbekistan,28.9,Miscellaneous,0,6,0.0,100.0
123491,Aleksandr Urinov,M,31.0,186.0,100.0,Uzbekistan,UZB,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Heavyweight,,Uzbekistan,28.9,Miscellaneous,0,3,0.0,100.0
123493,Anzor Suadinovich Urishev,M,25.0,177.0,84.0,Russia,RUS,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Light-Heavyweight, Freestyle",,Russia,26.8,Combat,13,29,30.95,69.05
123499,Aleksey Yevgenyevich Urmanov,M,18.0,179.0,72.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Figure Skating,Figure Skating Singles,,Russia,22.5,Skating,33,46,41.77,58.23
123499,Aleksey Yevgenyevich Urmanov,M,20.0,179.0,72.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Figure Skating,Figure Skating Singles,Gold,Russia,22.5,Skating,32,49,39.51,60.49
123501,Diyorbek Urozboyev,M,22.0,172.0,60.0,Uzbekistan,UZB,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Extra-Lightweight,Bronze,Uzbekistan,20.3,Combat,3,27,10.0,90.0
123520,Mris Urtns,M,27.0,187.0,123.0,Latvia,LAT,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Shot Put,,Latvia,35.2,Combined,6,12,33.33,66.67
123520,Mris Urtns,M,31.0,187.0,123.0,Latvia,LAT,2012 Summer,2012,Summer,London,Athletics,Athletics Shot Put,,Latvia,35.2,Combined,11,13,45.83,54.17
123527,Elmira Urumbayeva,F,28.0,173.0,54.0,Uzbekistan,UZB,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Slalom,,Uzbekistan,18.0,Skiing,1,1,50.0,50.0
123528,Komil Urunbayev,M,21.0,173.0,70.0,Uzbekistan,UZB,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Slalom,,Uzbekistan,23.4,Skiing,1,1,50.0,50.0
123528,Komil Urunbayev,M,25.0,173.0,70.0,Uzbekistan,UZB,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Slalom,,Uzbekistan,23.4,Skiing,1,1,50.0,50.0
123529,Elvira Urusova,F,28.0,177.0,90.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Shot Put,,Georgia,28.7,Combined,2,1,66.67,33.33
123532,Nataliya Nikolayevna Uryadova,F,31.0,184.0,70.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Beach Volleyball,Beach Volleyballbeach,,Russia,20.7,Team,53,40,56.99,43.01
123535,Viktoriya Volodymyrivna Us,F,23.0,167.0,63.0,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Kayak Singles, Slalom",,Ukraine,22.6,Paddling,12,8,60.0,40.0
123543,Darya Sergeyevna Usanova,F,24.0,170.0,65.0,Kazakhstan,KAZ,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon7.5 Kilometres Sprint,,Kazakhstan,22.5,Skiing,34,54,38.64,61.36
123543,Darya Sergeyevna Usanova,F,24.0,170.0,65.0,Kazakhstan,KAZ,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mixed 2 X 6 Kilometres And 7.5 Relay,,Kazakhstan,22.5,Skiing,34,54,38.64,61.36
123543,Darya Sergeyevna Usanova,F,24.0,170.0,65.0,Kazakhstan,KAZ,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon10 Kilometres Pursuit,,Kazakhstan,22.5,Skiing,34,54,38.64,61.36
123543,Darya Sergeyevna Usanova,F,24.0,170.0,65.0,Kazakhstan,KAZ,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon15 Kilometres,,Kazakhstan,22.5,Skiing,34,54,38.64,61.36
123543,Darya Sergeyevna Usanova,F,24.0,170.0,65.0,Kazakhstan,KAZ,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon4 X 6 Kilometres Relay,,Kazakhstan,22.5,Skiing,34,54,38.64,61.36
123544,Yelena Usarova,F,22.0,170.0,65.0,Uzbekistan,UZB,2004 Summer,2004,Summer,Athina,Rowing,Rowing Single Sculls,,Uzbekistan,22.5,Paddling,2,13,13.33,86.67
123545,Ivan Usaty,M,32.0,183.0,82.0,Soviet Union,RUS,1972 Summer,1972,Summer,Munich,Handball,Handball,,Russia,24.5,Team,12,45,21.05,78.95
123550,Galymzhan Shakhizindakhanovich Userbayev,M,27.0,173.0,74.0,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Middleweight, Freestyle",,Kazakhstan,24.7,Combat,10,23,30.3,69.7
123552,Dmitry Arkadyevich Ushakov,M,19.0,177.0,64.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Trampolining,Trampolining Individual,,Russia,20.4,Gymnastics,38,40,48.72,51.28
123552,Dmitry Arkadyevich Ushakov,M,23.0,177.0,64.0,Russia,RUS,2012 Summer,2012,Summer,London,Trampolining,Trampolining Individual,Silver,Russia,20.4,Gymnastics,30,30,50.0,50.0
123552,Dmitry Arkadyevich Ushakov,M,27.0,177.0,64.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Trampolining,Trampolining Individual,,Russia,20.4,Gymnastics,30,32,48.39,51.61
123553,Konstantin Anatolyevich Ushakov,M,22.0,198.0,77.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball,,Russia,19.6,Team,29,44,39.73,60.27
123553,Konstantin Anatolyevich Ushakov,M,26.0,198.0,77.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball,,Russia,19.6,Team,23,39,37.1,62.9
123553,Konstantin Anatolyevich Ushakov,M,30.0,198.0,77.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball,Silver,Russia,19.6,Team,36,52,40.91,59.09
123553,Konstantin Anatolyevich Ushakov,M,34.0,198.0,77.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball,Bronze,Russia,19.6,Team,35,38,47.95,52.05
123554,Serhiy Ushakov,M,28.0,179.0,75.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Road Race, Individual",,Ukraine,23.4,Cycling,1,14,6.67,93.33
123554,Serhiy Ushakov,M,32.0,179.0,75.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Road Race, Individual",,Ukraine,23.4,Cycling,6,17,26.09,73.91
123555,Vitaly Vladimirovich Ushakov,M,31.0,185.0,84.0,Soviet Union,RUS,1952 Summer,1952,Summer,Helsinki,Water Polo,Water Polo,,Russia,24.5,Team,0,26,0.0,100.0
123556,Vladimir Petrovich Ushakov,M,30.0,195.0,94.0,Kazakhstan,KAZ,2012 Summer,2012,Summer,London,Water Polo,Water Polo,,Kazakhstan,24.7,Team,0,12,0.0,100.0
123557,Irina Vasilyevna Ushakova,F,25.0,178.0,72.0,Soviet Union,BLR,1980 Summer,1980,Summer,Moskva,Fencing,"Fencingfoil, Team",Silver,Belarus,22.7,Miscellaneous,1,1,50.0,50.0
123564,Oleksandr Ushkalenko,M,33.0,180.0,78.0,Ukraine,UKR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing 30 Kilometres,,Ukraine,24.1,Skiing,41,37,52.56,47.44
123564,Oleksandr Ushkalenko,M,33.0,180.0,78.0,Ukraine,UKR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing 50 Kilometres,,Ukraine,24.1,Skiing,41,37,52.56,47.44
123565,Sergey Ushkalov,M,24.0,178.0,70.0,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming 4 X 100 Metres Freestyle Relay,,Kazakhstan,22.1,Aquatics,6,17,26.09,73.91
123565,Sergey Ushkalov,M,24.0,178.0,70.0,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming 100 Metres Backstroke,,Kazakhstan,22.1,Aquatics,6,17,26.09,73.91
123565,Sergey Ushkalov,M,24.0,178.0,70.0,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming 4 X 100 Metres Medley Relay,,Kazakhstan,22.1,Aquatics,6,17,26.09,73.91
123566,Zhaksylyk Amiraliyevich Ushkempirov,M,29.0,156.0,48.0,Soviet Union,KAZ,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Light-Flyweight, Greco-Roman",Gold,Kazakhstan,19.7,Combat,0,3,0.0,100.0
123567,Konstantin Vyacheslavovich Ushkov,M,18.0,188.0,78.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming 4 X 100 Metres Freestyle Relay,Silver,Russia,22.1,Aquatics,39,39,50.0,50.0
123567,Konstantin Vyacheslavovich Ushkov,M,23.0,188.0,78.0,Kyrgyzstan,KGZ,2000 Summer,2000,Summer,Sydney,Swimming,Swimming 4 X 100 Metres Freestyle Relay,,Kyrgyzstan,22.1,Aquatics,13,21,38.24,61.76
123567,Konstantin Vyacheslavovich Ushkov,M,23.0,188.0,78.0,Kyrgyzstan,KGZ,2000 Summer,2000,Summer,Sydney,Swimming,Swimming 100 Metres Butterfly,,Kyrgyzstan,22.1,Aquatics,13,21,38.24,61.76
123567,Konstantin Vyacheslavovich Ushkov,M,23.0,188.0,78.0,Kyrgyzstan,KGZ,2000 Summer,2000,Summer,Sydney,Swimming,Swimming 4 X 100 Metres Medley Relay,,Kyrgyzstan,22.1,Aquatics,13,21,38.24,61.76
123568,Valery Mikhaylovich Ushkov,M,32.0,178.0,80.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Sailing,Sailing Mixed Multihull,,Russia,25.2,Water,6,7,46.15,53.85
123572,Oleksandr Oleksandrovych Usik,M,21.0,191.0,91.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Heavyweight,,Ukraine,24.9,Combat,8,24,25.0,75.0
123572,Oleksandr Oleksandrovych Usik,M,25.0,191.0,91.0,Ukraine,UKR,2012 Summer,2012,Summer,London,Boxing,Boxing Heavyweight,Gold,Ukraine,24.9,Combat,8,24,25.0,75.0
123574,Yana Viktorovna Uskova,F,22.0,167.0,57.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Handball,Handball,Silver,Russia,20.4,Team,53,40,56.99,43.01
123582,Aleksandr Vladimirovich Usov,M,26.0,176.0,63.0,Belarus,BLR,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Road Race, Individual",,Belarus,20.3,Cycling,4,3,57.14,42.86
123582,Aleksandr Vladimirovich Usov,M,30.0,176.0,63.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Road Race, Individual",,Belarus,20.3,Cycling,1,5,16.67,83.33
123583,Ivan Alekseyevich Usov,M,26.0,186.0,78.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming 4 X 100 Metres Freestyle Relay,,Russia,22.5,Aquatics,35,48,42.17,57.83
123584,Roman Leonidovich Usov,M,26.0,176.0,60.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,"Athletics 3,000 Metres Steeplechase",,Russia,19.4,Combined,72,59,54.96,45.04
123585,Sergey Usov,M,28.0,188.0,87.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics 110 Metres Hurdles,,Russia,24.6,Combined,47,57,45.19,54.81
123586,Maiya Valentinovna Usova (-Orletskaya),F,27.0,160.0,45.0,Unified Team-2,EUN,1992 Winter,1992,Winter,Albertville,Figure Skating,Figure Skating Mixed Ice Dancing,Bronze,Russia,17.6,Skating,33,46,41.77,58.23
123586,Maiya Valentinovna Usova (-Orletskaya),F,29.0,160.0,45.0,Russia-2,RUS,1994 Winter,1994,Winter,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,Silver,Russia,17.6,Skating,32,49,39.51,60.49
123587,Ilona Viktorovna Usovich,F,21.0,170.0,60.0,Belarus,BLR,2004 Summer,2004,Summer,Athina,Athletics,Athletics 4 X 400 Metres Relay,,Belarus,20.8,Combined,27,20,57.45,42.55
123587,Ilona Viktorovna Usovich,F,25.0,170.0,60.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics 4 X 400 Metres Relay,,Belarus,20.8,Combined,33,20,62.26,37.74
123587,Ilona Viktorovna Usovich,F,29.0,170.0,60.0,Belarus,BLR,2012 Summer,2012,Summer,London,Athletics,Athletics 4 X 400 Metres Relay,,Belarus,20.8,Combined,35,17,67.31,32.69
123588,Svetlana Viktorovna Usovich,F,23.0,164.0,55.0,Belarus,BLR,2004 Summer,2004,Summer,Athina,Athletics,Athletics 400 Metres,,Belarus,20.4,Combined,27,20,57.45,42.55
123588,Svetlana Viktorovna Usovich,F,23.0,164.0,55.0,Belarus,BLR,2004 Summer,2004,Summer,Athina,Athletics,Athletics 4 X 400 Metres Relay,,Belarus,20.4,Combined,27,20,57.45,42.55
123588,Svetlana Viktorovna Usovich,F,27.0,164.0,55.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics 800 Metres,,Belarus,20.4,Combined,33,20,62.26,37.74
123588,Svetlana Viktorovna Usovich,F,27.0,164.0,55.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics 4 X 400 Metres Relay,,Belarus,20.4,Combined,33,20,62.26,37.74
123588,Svetlana Viktorovna Usovich,F,31.0,164.0,55.0,Belarus,BLR,2012 Summer,2012,Summer,London,Athletics,Athletics 400 Metres,,Belarus,20.4,Combined,35,17,67.31,32.69
123588,Svetlana Viktorovna Usovich,F,31.0,164.0,55.0,Belarus,BLR,2012 Summer,2012,Summer,London,Athletics,Athletics 4 X 400 Metres Relay,,Belarus,20.4,Combined,35,17,67.31,32.69
123598,Aleksandr Viktorovich Ustinov,M,28.0,182.0,76.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Lightweight Coxless Fours,,Russia,22.9,Paddling,12,36,25.0,75.0
123599,Viktor Vasilyevich Ustinov,M,26.0,189.0,110.0,Uzbekistan,UZB,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Hammer Throw,,Uzbekistan,30.8,Combined,12,13,48.0,52.0
123600,Darya Konstantinovna Ustinova,F,17.0,183.0,70.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming 4 X 200 Metres Freestyle Relay,,Russia,20.9,Aquatics,48,49,49.48,50.52
123600,Darya Konstantinovna Ustinova,F,17.0,183.0,70.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming 100 Metres Backstroke,,Russia,20.9,Aquatics,48,49,49.48,50.52
123600,Darya Konstantinovna Ustinova,F,17.0,183.0,70.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming 200 Metres Backstroke,,Russia,20.9,Aquatics,48,49,49.48,50.52
123601,Nataliya Andreyevna Ustinova,F,19.0,165.0,58.0,Soviet Union,UZB,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming 100 Metres Freestyle,,Uzbekistan,21.3,Aquatics,2,0,100.0,0.0
123601,Nataliya Andreyevna Ustinova,F,19.0,165.0,58.0,Soviet Union,UZB,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming 4 X 100 Metres Medley Relay,Bronze,Uzbekistan,21.3,Aquatics,2,0,100.0,0.0
123601,Nataliya Andreyevna Ustinova,F,23.0,165.0,58.0,Soviet Union,UZB,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming 100 Metres Freestyle,,Uzbekistan,21.3,Aquatics,2,1,66.67,33.33
123601,Nataliya Andreyevna Ustinova,F,23.0,165.0,58.0,Soviet Union,UZB,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming 4 X 100 Metres Freestyle Relay,,Uzbekistan,21.3,Aquatics,2,1,66.67,33.33
123602,Tetiana Illivna Ustiuzhanina,F,27.0,185.0,78.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Quadruple Sculls,Bronze,Russia,22.8,Paddling,19,42,31.15,68.85
123602,Tetiana Illivna Ustiuzhanina,F,31.0,185.0,78.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Double Sculls,,Ukraine,22.8,Paddling,12,25,32.43,67.57
123602,Tetiana Illivna Ustiuzhanina,F,35.0,185.0,78.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Quadruple Sculls,,Ukraine,22.8,Paddling,13,11,54.17,45.83
123604,Komronshokh Ustopiriyon,M,23.0,182.0,90.0,Tajikistan,TJK,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Middleweight,,Tajikistan,27.2,Combat,0,3,0.0,100.0
123613,Iryna Ustymenko,F,15.0,166.0,65.0,Soviet Union,UKR,1972 Summer,1972,Summer,Munich,Swimming,Swimming 4 X 100 Metres Freestyle Relay,,Ukraine,23.6,Aquatics,10,2,83.33,16.67
123613,Iryna Ustymenko,F,15.0,166.0,65.0,Soviet Union,UKR,1972 Summer,1972,Summer,Munich,Swimming,Swimming 100 Metres Butterfly,,Ukraine,23.6,Aquatics,10,2,83.33,16.67
123613,Iryna Ustymenko,F,15.0,166.0,65.0,Soviet Union,UKR,1972 Summer,1972,Summer,Munich,Swimming,Swimming 4 X 100 Metres Medley Relay,,Ukraine,23.6,Aquatics,10,2,83.33,16.67
123615,Sergey Aleksandrovich Ustyugov,M,21.0,181.0,72.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Sprint,,Russia,22.0,Skiing,70,102,40.7,59.3
123616,Yevgeny Romanovich Ustyugov,M,24.0,168.0,60.0,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon 10 Kilometres Sprint,,Russia,21.3,Skiing,58,76,43.28,56.72
123616,Yevgeny Romanovich Ustyugov,M,24.0,168.0,60.0,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon 12.5 Kilometres Pursuit,,Russia,21.3,Skiing,58,76,43.28,56.72
123616,Yevgeny Romanovich Ustyugov,M,24.0,168.0,60.0,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon 15 Kilometres Mass Start,Gold,Russia,21.3,Skiing,58,76,43.28,56.72
123616,Yevgeny Romanovich Ustyugov,M,24.0,168.0,60.0,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon 20 Kilometres,,Russia,21.3,Skiing,58,76,43.28,56.72
123616,Yevgeny Romanovich Ustyugov,M,24.0,168.0,60.0,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon 4 X 7.5 Kilometres Relay,Bronze,Russia,21.3,Skiing,58,76,43.28,56.72
123616,Yevgeny Romanovich Ustyugov,M,28.0,168.0,60.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon 10 Kilometres Sprint,,Russia,21.3,Skiing,70,102,40.7,59.3
123616,Yevgeny Romanovich Ustyugov,M,28.0,168.0,60.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon 12.5 Kilometres Pursuit,,Russia,21.3,Skiing,70,102,40.7,59.3
123616,Yevgeny Romanovich Ustyugov,M,28.0,168.0,60.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon 15 Kilometres Mass Start,,Russia,21.3,Skiing,70,102,40.7,59.3
123616,Yevgeny Romanovich Ustyugov,M,28.0,168.0,60.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon 20 Kilometres,,Russia,21.3,Skiing,70,102,40.7,59.3
123616,Yevgeny Romanovich Ustyugov,M,28.0,168.0,60.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon 4 X 7.5 Kilometres Relay,Gold,Russia,21.3,Skiing,70,102,40.7,59.3
123617,Anna Vladimirovna Ustyukhina,F,27.0,177.0,70.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo,Bronze,Russia,22.3,Team,42,16,72.41,27.59
123623,Salamat Utarbayev,M,26.0,168.0,60.0,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Judo,Judo Extra-Lightweight,,Kazakhstan,21.3,Combat,11,27,28.95,71.05
123624,Gennady Utenkov,M,20.0,180.0,67.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming 200 Metres Breaststroke,,Russia,20.7,Aquatics,30,37,44.78,55.22
123626,Almas Dauletyarovich Uteshov,M,24.0,175.0,94.0,Kazakhstan,KAZ,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Middle-Heavyweight,,Kazakhstan,30.7,Miscellaneous,5,6,45.45,54.55
123637,Ivan Stepanovich Utrobin,M,29.0,165.0,62.0,Soviet Union,RUS,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing 30 Kilometres,,Russia,22.8,Skiing,20,40,33.33,66.67
123637,Ivan Stepanovich Utrobin,M,29.0,165.0,62.0,Soviet Union,RUS,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing 4 X 10 Kilometres Relay,Bronze,Russia,22.8,Skiing,20,40,33.33,66.67
123648,Jaak Uudmäe,M,25.0,190.0,73.0,Soviet Union,EST,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Triple Jump,Gold,Estonia,20.2,Combined,0,5,0.0,100.0
123649,Eugen Uuemaa (Neumann-),M,20.0,176.0,67.0,Estonia,EST,1924 Summer,1924,Summer,Paris,Athletics,Athletics Decathlon,,Estonia,21.6,Combined,0,16,0.0,100.0
123656,Aleksandr Nikolayevich Uvarov,M,33.0,170.0,73.0,Soviet Union,RUS,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey,Gold,Russia,25.3,Skating,0,32,0.0,100.0
123657,Pavel Anatolyevich Uvarov,M,29.0,181.0,68.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Badminton,Badminton Singles,,Russia,20.8,Racquet,15,10,60.0,40.0
123658,Pavel Uvarov,M,33.0,185.0,84.0,Kyrgyzstan,KGZ,2004 Summer,2004,Summer,Athina,Modern Pentathlon,Modern Pentathlon Individual,,Kyrgyzstan,24.5,Combined,7,2,77.78,22.22
123660,Aleksey Ivanovich Uversky,M,26.0,182.0,81.0,Russia,RUS,1912 Summer,1912,Summer,Stockholm,Football,Football,,Russia,24.5,Team,0,15,0.0,100.0
123676,Ellina Olegovna Uzhakhova,F,22.0,179.0,72.0,Kazakhstan,KAZ,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Kayak Doubles, 500 Metres",,Kazakhstan,22.5,Paddling,3,2,60.0,40.0
123677,Birutė Užkuraitytė (-Statkevičienė),F,19.0,172.0,62.0,Soviet Union,LTU,1972 Summer,1972,Summer,Munich,Swimming,Swimming 200 Metres Individual Medley,,Lithuania,21.0,Aquatics,2,0,100.0,0.0
123677,Birutė Užkuraitytė (-Statkevičienė),F,19.0,172.0,62.0,Soviet Union,LTU,1972 Summer,1972,Summer,Munich,Swimming,Swimming 400 Metres Individual Medley,,Lithuania,21.0,Aquatics,2,0,100.0,0.0
123698,Viktor Aleksandrovich Vabishchevich,M,19.0,188.0,78.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Swimming,Swimming 100 Metres Breaststroke,,Belarus,22.1,Aquatics,8,12,40.0,60.0
123698,Viktor Aleksandrovich Vabishchevich,M,19.0,188.0,78.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Swimming,Swimming 4 X 100 Metres Medley Relay,,Belarus,22.1,Aquatics,8,12,40.0,60.0
123704,Vadim Vacarciuc,M,23.0,179.0,94.0,Moldova,MDA,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Light-Heavyweight,,Moldova,29.3,Miscellaneous,0,5,0.0,100.0
123704,Vadim Vacarciuc,M,27.0,179.0,94.0,Moldova,MDA,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Middle-Heavyweight,,Moldova,29.3,Miscellaneous,0,3,0.0,100.0
123704,Vadim Vacarciuc,M,31.0,179.0,94.0,Moldova,MDA,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Middle-Heavyweight,,Moldova,29.3,Miscellaneous,0,3,0.0,100.0
123704,Vadim Vacarciuc,M,35.0,179.0,94.0,Moldova,MDA,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Middle-Heavyweight,,Moldova,29.3,Miscellaneous,0,5,0.0,100.0
123755,Aleksandra Aleksandrovna Vafina,F,19.0,165.0,58.0,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey,,Russia,21.3,Skating,59,52,53.15,46.85
123755,Aleksandra Aleksandrovna Vafina,F,23.0,165.0,58.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey,,Russia,21.3,Skating,71,70,50.35,49.65
123756,Lyubov Vafina,F,34.0,156.0,50.0,Kazakhstan,KAZ,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey,,Kazakhstan,20.5,Skating,26,8,76.47,23.53
