id,name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal,region
97000,Konstantin Vladimirovich Prikhodchenko,M,36.0,185.0,80.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Small-Bore Rifle Prone 50 Metres,,Russia
97003,Anastasiya Sergeyevna Prilepa,F,14.0,161.0,47.0,Kazakhstan,KAZ,2004 Summer,2004,Summer,Athina,Swimming,Swimming 100 Metres Backstroke,,Kazakhstan
97004,Anton Mikhaylovich Prilepov,M,20.0,186.0,96.0,Belarus,BLR,2004 Summer,2004,Summer,Athina,Archery,Archery Individual,,Belarus
97004,Anton Mikhaylovich Prilepov,M,32.0,186.0,96.0,Belarus,BLR,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Individual,,Belarus
97006,Yury Aleksandrovich Prilukov,M,20.0,188.0,82.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming 400 Metres Freestyle,,Russia
97006,Yury Aleksandrovich Prilukov,M,20.0,188.0,82.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Swimming,"Swimming 1,500 Metres Freestyle",,Russia
97006,Yury Aleksandrovich Prilukov,M,24.0,188.0,82.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming 400 Metres Freestyle,,Russia
97006,Yury Aleksandrovich Prilukov,M,24.0,188.0,82.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Swimming,"Swimming 1,500 Metres Freestyle",,Russia
97024,Ludmila Prince (Druvena-),F,21.0,152.0,47.0,Latvia,LAT,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Individual All-Around,,Latvia
97024,Ludmila Prince (Druvena-),F,21.0,152.0,47.0,Latvia,LAT,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Floor Exercise,,Latvia
97024,Ludmila Prince (Druvena-),F,21.0,152.0,47.0,Latvia,LAT,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Horse Vault,,Latvia
97024,Ludmila Prince (Druvena-),F,21.0,152.0,47.0,Latvia,LAT,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Uneven Bars,,Latvia
97024,Ludmila Prince (Druvena-),F,21.0,152.0,47.0,Latvia,LAT,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Balance Beam,,Latvia
97056,Natalia Pricepa,F,26.0,168.0,77.0,Moldova,MDA,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Heavyweight,,Moldova
97057,Yury Ivanovich Prisekin,M,18.0,194.0,90.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming 4 X 200 Metres Freestyle Relay,Gold,Russia
97070,Aleksandr Vasilyevich Privalov,M,26.0,183.0,85.0,Soviet Union,RUS,1960 Winter,1960,Winter,Squaw Valley,Biathlon,Biathlon 20 Kilometres,Bronze,Russia
97070,Aleksandr Vasilyevich Privalov,M,30.0,183.0,85.0,Soviet Union,RUS,1964 Winter,1964,Winter,Innsbruck,Biathlon,Biathlon 20 Kilometres,Silver,Russia
97071,Aleksandra Valentinovna Privalova,F,24.0,178.0,66.0,Belarus,BLR,2012 Summer,2012,Summer,London,Table Tennis,Table Tennis Singles,,Belarus
